Taiwan, Death rates (period 1x1)     Last modified: 08-Feb-2012, MPv5 (May07)

   Year      Age       Female       Male         Total
   1978       98     0.291782     0.150695     0.242550 
   1978       99     0.301928     0.142857     0.245426 
   1978      100     0.311191     0.135237     0.247393 
   1978      101     0.319883     0.129510     0.250043 
   1978      102     0.333184     0.125599     0.256002 
   1978      103     0.357933     0.071949     0.250643 
   1978      104     0.398493     0.000000     0.255744 
   1978      105     0.447842     0.000000     0.321290 
   1978      106     0.413793     0.000000     0.336673 
   1978      107     0.000000            .     0.000000 
   1978      108            .            .            . 
   1978      109            .            .            . 
   1978      110+           .            .            . 
   1979        0     0.008949     0.010949     0.009983 
   1979        1     0.002293     0.002562     0.002432 
   1979        2     0.001134     0.001421     0.001282 
   1979        3     0.000860     0.000993     0.000929 
   1979        4     0.000617     0.000743     0.000682 
   1979        5     0.000414     0.000707     0.000565 
   1979        6     0.000467     0.000634     0.000553 
   1979        7     0.000344     0.000571     0.000460 
   1979        8     0.000355     0.000543     0.000451 
   1979        9     0.000299     0.000489     0.000396 
   1979       10     0.000225     0.000454     0.000343 
   1979       11     0.000267     0.000402     0.000337 
   1979       12     0.000309     0.000491     0.000403 
   1979       13     0.000333     0.000550     0.000444 
   1979       14     0.000393     0.000574     0.000486 
   1979       15     0.000523     0.000879     0.000706 
   1979       16     0.000546     0.001156     0.000859 
   1979       17     0.000554     0.001514     0.001046 
   1979       18     0.000783     0.001911     0.001359 
   1979       19     0.000796     0.001972     0.001393 
   1979       20     0.000770     0.001486     0.001133 
   1979       21     0.000676     0.001469     0.001079 
   1979       22     0.000758     0.001993     0.001390 
   1979       23     0.000731     0.001985     0.001372 
   1979       24     0.000851     0.001839     0.001355 
   1979       25     0.000762     0.001672     0.001227 
   1979       26     0.000786     0.001983     0.001399 
   1979       27     0.000740     0.001778     0.001270 
   1979       28     0.000885     0.001731     0.001318 
   1979       29     0.000900     0.001789     0.001355 
   1979       30     0.000826     0.001843     0.001346 
   1979       31     0.001194     0.002115     0.001663 
   1979       32     0.001109     0.002258     0.001694 
   1979       33     0.001067     0.002131     0.001610 
   1979       34     0.001080     0.002369     0.001738 
   1979       35     0.001151     0.002447     0.001812 
   1979       36     0.001396     0.002754     0.002086 
   1979       37     0.001394     0.002627     0.002022 
   1979       38     0.001478     0.003057     0.002283 
   1979       39     0.001687     0.003525     0.002617 
   1979       40     0.001931     0.003619     0.002783 
   1979       41     0.002360     0.003905     0.003143 
   1979       42     0.002725     0.004434     0.003590 
   1979       43     0.002543     0.004083     0.003327 
   1979       44     0.002888     0.005101     0.004027 
   1979       45     0.002849     0.005615     0.004306 
   1979       46     0.003178     0.005559     0.004467 
   1979       47     0.003730     0.006218     0.005113 
   1979       48     0.003991     0.006474     0.005419 
   1979       49     0.004042     0.006774     0.005648 
   1979       50     0.004971     0.007582     0.006522 
   1979       51     0.005383     0.008038     0.006976 
   1979       52     0.005130     0.008687     0.007272 
   1979       53     0.005874     0.009512     0.008080 
   1979       54     0.006246     0.010927     0.009062 
   1979       55     0.007764     0.012012     0.010284 
   1979       56     0.006975     0.013057     0.010532 
   1979       57     0.008330     0.013884     0.011566 
   1979       58     0.008744     0.015136     0.012450 
   1979       59     0.010676     0.015775     0.013625 
   1979       60     0.010743     0.018052     0.014914 
   1979       61     0.011696     0.019986     0.016365 
   1979       62     0.013706     0.021793     0.018230 
   1979       63     0.013757     0.022593     0.018673 
   1979       64     0.016064     0.026265     0.021712 
   1979       65     0.017342     0.027432     0.022904 
   1979       66     0.019144     0.030171     0.025270 
   1979       67     0.021982     0.036308     0.029708 
   1979       68     0.030437     0.045137     0.037762 
   1979       69     0.031597     0.052353     0.041833 
   1979       70     0.035326     0.053343     0.044150 
   1979       71     0.040091     0.058991     0.049267 
   1979       72     0.044157     0.067761     0.055461 
   1979       73     0.050356     0.072528     0.060758 
   1979       74     0.058373     0.081268     0.068983 
   1979       75     0.055199     0.084911     0.068770 
   1979       76     0.066705     0.090056     0.077124 
   1979       77     0.072818     0.093216     0.081558 
   1979       78     0.089437     0.105273     0.096019 
   1979       79     0.086203     0.129912     0.104248 
   1979       80     0.090261     0.121007     0.102733 
   1979       81     0.100549     0.132410     0.113014 
   1979       82     0.096874     0.139404     0.113228 
   1979       83     0.119591     0.139073     0.127035 
   1979       84     0.127772     0.174134     0.145090 
   1979       85     0.129825     0.155109     0.138858 
   1979       86     0.170026     0.185093     0.175234 
   1979       87     0.187136     0.209126     0.194714 
   1979       88     0.172795     0.172022     0.172529 
   1979       89     0.209009     0.237826     0.218462 
   1979       90     0.209109     0.201794     0.206799 
   1979       91     0.233834     0.260358     0.242245 
   1979       92     0.275705     0.196196     0.250683 
   1979       93     0.255763     0.210434     0.241034 
   1979       94     0.248266     0.222443     0.239433 
   1979       95     0.315979     0.284076     0.304811 
   1979       96     0.338330     0.299108     0.324300 
   1979       97     0.361094     0.315067     0.344759 
   1979       98     0.385720     0.331920     0.366506 
   1979       99     0.411922     0.349857     0.388842 
   1979      100     0.441344     0.370077     0.414175 
   1979      101     0.472861     0.393521     0.441787 
   1979      102     0.505280     0.428393     0.474742 
   1979      103     0.554913     0.480736     0.524938 
   1979      104     0.640972     0.548276     0.601890 
   1979      105     0.798326     0.790062     0.795000 
   1979      106     1.076923     2.234043     1.373297 
   1979      107     2.161491            .     2.161491 
   1979      108            .            .            . 
   1979      109            .            .            . 
   1979      110+           .            .            . 
   1980        0     0.009225     0.011228     0.010260 
   1980        1     0.002285     0.002491     0.002391 
   1980        2     0.001184     0.001605     0.001401 
   1980        3     0.000848     0.000869     0.000859 
   1980        4     0.000496     0.000705     0.000604 
   1980        5     0.000381     0.000709     0.000550 
   1980        6     0.000413     0.000475     0.000445 
   1980        7     0.000376     0.000680     0.000532 
   1980        8     0.000229     0.000568     0.000403 
   1980        9     0.000321     0.000438     0.000381 
   1980       10     0.000223     0.000473     0.000351 
   1980       11     0.000334     0.000420     0.000378 
   1980       12     0.000314     0.000408     0.000362 
   1980       13     0.000361     0.000513     0.000439 
   1980       14     0.000342     0.000550     0.000449 
   1980       15     0.000457     0.000872     0.000670 
   1980       16     0.000575     0.001116     0.000853 
   1980       17     0.000564     0.001392     0.000988 
   1980       18     0.000587     0.001771     0.001194 
   1980       19     0.000635     0.001861     0.001261 
   1980       20     0.000703     0.001434     0.001074 
   1980       21     0.000887     0.001587     0.001242 
   1980       22     0.000781     0.001755     0.001277 
   1980       23     0.000713     0.001992     0.001367 
   1980       24     0.000821     0.001654     0.001247 
   1980       25     0.000778     0.001603     0.001201 
   1980       26     0.000707     0.001759     0.001246 
   1980       27     0.000800     0.001468     0.001143 
   1980       28     0.000931     0.001651     0.001300 
   1980       29     0.000818     0.001868     0.001357 
   1980       30     0.000915     0.001759     0.001349 
   1980       31     0.000999     0.001978     0.001503 
   1980       32     0.001042     0.002051     0.001560 
   1980       33     0.001117     0.002372     0.001761 
   1980       34     0.001075     0.002328     0.001719 
   1980       35     0.001306     0.002509     0.001924 
   1980       36     0.001507     0.002732     0.002136 
   1980       37     0.001359     0.003099     0.002250 
   1980       38     0.001498     0.003269     0.002405 
   1980       39     0.001654     0.003569     0.002634 
   1980       40     0.001767     0.003721     0.002759 
   1980       41     0.001744     0.004154     0.002966 
   1980       42     0.002304     0.004013     0.003173 
   1980       43     0.002762     0.004556     0.003675 
   1980       44     0.002437     0.004835     0.003662 
   1980       45     0.002610     0.005499     0.004099 
   1980       46     0.003254     0.006143     0.004777 
   1980       47     0.003761     0.005909     0.004924 
   1980       48     0.004000     0.006566     0.005429 
   1980       49     0.004584     0.006986     0.005967 
   1980       50     0.004760     0.007245     0.006223 
   1980       51     0.004922     0.007786     0.006626 
   1980       52     0.006058     0.008888     0.007757 
   1980       53     0.006628     0.009630     0.008435 
   1980       54     0.006610     0.010074     0.008706 
   1980       55     0.007386     0.010714     0.009384 
   1980       56     0.008358     0.012624     0.010882 
   1980       57     0.009115     0.012648     0.011180 
   1980       58     0.009472     0.013606     0.011883 
   1980       59     0.010308     0.016362     0.013817 
   1980       60     0.010457     0.018696     0.015212 
   1980       61     0.012433     0.019745     0.016593 
   1980       62     0.013254     0.020849     0.017528 
   1980       63     0.014950     0.022549     0.019196 
   1980       64     0.015239     0.023568     0.019866 
   1980       65     0.017097     0.026586     0.022337 
   1980       66     0.018203     0.029598     0.024475 
   1980       67     0.021431     0.030994     0.026742 
   1980       68     0.025202     0.036627     0.031353 
   1980       69     0.033171     0.049851     0.041400 
   1980       70     0.034650     0.052712     0.043508 
   1980       71     0.038734     0.059422     0.048836 
   1980       72     0.042327     0.064160     0.052851 
   1980       73     0.048744     0.073135     0.060351 
   1980       74     0.052570     0.071072     0.061191 
   1980       75     0.063367     0.082825     0.072302 
   1980       76     0.064233     0.089780     0.075864 
   1980       77     0.075823     0.099232     0.086272 
   1980       78     0.081248     0.106211     0.091962 
   1980       79     0.085238     0.118191     0.098970 
   1980       80     0.085403     0.113417     0.096935 
   1980       81     0.095332     0.127472     0.108135 
   1980       82     0.118710     0.143921     0.128373 
   1980       83     0.111973     0.146771     0.125093 
   1980       84     0.129407     0.150082     0.137164 
   1980       85     0.149204     0.174169     0.158362 
   1980       86     0.151564     0.158078     0.153862 
   1980       87     0.171108     0.203612     0.182195 
   1980       88     0.190326     0.213415     0.198177 
   1980       89     0.193788     0.218076     0.202051 
   1980       90     0.191134     0.214698     0.198757 
   1980       91     0.225461     0.201333     0.217881 
   1980       92     0.260047     0.216877     0.246084 
   1980       93     0.260654     0.177849     0.233478 
   1980       94     0.245746     0.186938     0.225927 
   1980       95     0.312450     0.284110     0.302501 
   1980       96     0.335614     0.297246     0.321879 
   1980       97     0.360101     0.311132     0.342090 
   1980       98     0.385351     0.325950     0.363553 
   1980       99     0.413894     0.341768     0.387105 
   1980      100     0.444768     0.358687     0.411282 
   1980      101     0.482355     0.377838     0.440381 
   1980      102     0.523462     0.400791     0.472491 
   1980      103     0.568820     0.442227     0.515517 
   1980      104     0.651515     0.519101     0.594803 
   1980      105     0.835640     0.622177     0.738028 
   1980      106     1.361111     1.308725     1.339726 
   1980      107     4.164706            .     4.164706 
   1980      108            .            .            . 
   1980      109            .            .            . 
   1980      110+           .            .            . 
   1981        0     0.008798     0.009922     0.009379 
   1981        1     0.002148     0.002549     0.002355 
   1981        2     0.000975     0.001295     0.001140 
   1981        3     0.000734     0.001111     0.000929 
   1981        4     0.000528     0.000811     0.000674 
   1981        5     0.000387     0.000567     0.000480 
   1981        6     0.000227     0.000574     0.000406 
   1981        7     0.000402     0.000585     0.000496 
   1981        8     0.000326     0.000686     0.000511 
   1981        9     0.000270     0.000463     0.000369 
   1981       10     0.000301     0.000568     0.000438 
   1981       11     0.000284     0.000510     0.000400 
   1981       12     0.000340     0.000582     0.000465 
   1981       13     0.000332     0.000539     0.000438 
   1981       14     0.000407     0.000627     0.000520 
   1981       15     0.000345     0.000757     0.000556 
   1981       16     0.000515     0.001103     0.000817 
   1981       17     0.000616     0.001363     0.001000 
   1981       18     0.000532     0.001761     0.001162 
   1981       19     0.000644     0.001532     0.001099 
   1981       20     0.000788     0.001445     0.001124 
   1981       21     0.000625     0.001453     0.001045 
   1981       22     0.000746     0.001729     0.001244 
   1981       23     0.000687     0.002015     0.001363 
   1981       24     0.000746     0.001772     0.001270 
   1981       25     0.000716     0.001677     0.001209 
   1981       26     0.000724     0.001817     0.001285 
   1981       27     0.000818     0.001806     0.001325 
   1981       28     0.000872     0.001847     0.001372 
   1981       29     0.000920     0.001801     0.001372 
   1981       30     0.001069     0.001820     0.001455 
   1981       31     0.000799     0.001852     0.001342 
   1981       32     0.000978     0.002223     0.001620 
   1981       33     0.000897     0.002275     0.001608 
   1981       34     0.001026     0.002601     0.001838 
   1981       35     0.001242     0.002467     0.001874 
   1981       36     0.001448     0.002578     0.002030 
   1981       37     0.001373     0.002922     0.002170 
   1981       38     0.001547     0.003239     0.002417 
   1981       39     0.001608     0.003361     0.002508 
   1981       40     0.001652     0.003553     0.002625 
   1981       41     0.002073     0.003888     0.002996 
   1981       42     0.001985     0.004661     0.003344 
   1981       43     0.001931     0.004562     0.003269 
   1981       44     0.002653     0.004951     0.003824 
   1981       45     0.002662     0.005795     0.004262 
   1981       46     0.003172     0.006130     0.004697 
   1981       47     0.003232     0.005814     0.004593 
   1981       48     0.003826     0.006735     0.005400 
   1981       49     0.004197     0.006963     0.005738 
   1981       50     0.004324     0.007325     0.006052 
   1981       51     0.004673     0.008081     0.006680 
   1981       52     0.005809     0.008765     0.007568 
   1981       53     0.005698     0.009070     0.007721 
   1981       54     0.006045     0.010260     0.008578 
   1981       55     0.006727     0.010596     0.009062 
   1981       56     0.007538     0.011982     0.010204 
   1981       57     0.008528     0.013278     0.011329 
   1981       58     0.008714     0.014650     0.012187 
   1981       59     0.010254     0.015885     0.013532 
   1981       60     0.010754     0.018141     0.015032 
   1981       61     0.012032     0.018313     0.015641 
   1981       62     0.014055     0.020857     0.017921 
   1981       63     0.014468     0.022226     0.018822 
   1981       64     0.016796     0.024008     0.020819 
   1981       65     0.017569     0.026119     0.022302 
   1981       66     0.019732     0.029451     0.025079 
   1981       67     0.020995     0.031789     0.026918 
   1981       68     0.024244     0.033187     0.029201 
   1981       69     0.029203     0.039596     0.034760 
   1981       70     0.036821     0.053943     0.045210 
   1981       71     0.041934     0.056282     0.048949 
   1981       72     0.045854     0.064618     0.054959 
   1981       73     0.051601     0.071711     0.061215 
   1981       74     0.057094     0.079035     0.067471 
   1981       75     0.061688     0.076527     0.068542 
   1981       76     0.074520     0.089671     0.081431 
   1981       77     0.073919     0.096993     0.084393 
   1981       78     0.082898     0.099424     0.090226 
   1981       79     0.088979     0.111487     0.098599 
   1981       80     0.090186     0.111402     0.098946 
   1981       81     0.104710     0.124169     0.112605 
   1981       82     0.110407     0.145523     0.124163 
   1981       83     0.128525     0.159999     0.140344 
   1981       84     0.133234     0.153484     0.140735 
   1981       85     0.136336     0.159620     0.144957 
   1981       86     0.180037     0.205848     0.189387 
   1981       87     0.176097     0.187822     0.180181 
   1981       88     0.180359     0.200331     0.187062 
   1981       89     0.208045     0.214320     0.210153 
   1981       90     0.212681     0.245642     0.223766 
   1981       91     0.240156     0.241009     0.240429 
   1981       92     0.261789     0.318054     0.279460 
   1981       93     0.291113     0.258252     0.280299 
   1981       94     0.280626     0.219874     0.259870 
   1981       95     0.306827     0.328352     0.314243 
   1981       96     0.325484     0.348593     0.333626 
   1981       97     0.344192     0.369587     0.353340 
   1981       98     0.362923     0.391602     0.373564 
   1981       99     0.380946     0.416321     0.394068 
   1981      100     0.401237     0.442631     0.416822 
   1981      101     0.423016     0.472290     0.442489 
   1981      102     0.452565     0.507949     0.475252 
   1981      103     0.485500     0.550111     0.512972 
   1981      104     0.522163     0.641096     0.572829 
   1981      105     0.620690     0.834052     0.711724 
   1981      106     0.978541     1.240876     1.101482 
   1981      107     0.000000     6.000000     1.500000 
   1981      108            .            .            . 
   1981      109            .            .            . 
   1981      110+           .            .            . 
   1982        0     0.007543     0.008760     0.008172 
   1982        1     0.002137     0.002137     0.002137 
   1982        2     0.001176     0.001224     0.001201 
   1982        3     0.000706     0.000838     0.000775 
   1982        4     0.000596     0.000802     0.000702 
   1982        5     0.000366     0.000564     0.000468 
   1982        6     0.000388     0.000528     0.000460 
   1982        7     0.000278     0.000526     0.000406 
   1982        8     0.000322     0.000515     0.000421 
   1982        9     0.000269     0.000535     0.000406 
   1982       10     0.000309     0.000452     0.000382 
   1982       11     0.000295     0.000463     0.000382 
   1982       12     0.000278     0.000478     0.000381 
   1982       13     0.000314     0.000455     0.000387 
   1982       14     0.000283     0.000557     0.000425 
   1982       15     0.000525     0.000778     0.000655 
   1982       16     0.000484     0.001070     0.000785 
   1982       17     0.000603     0.001288     0.000955 
   1982       18     0.000598     0.001468     0.001044 
   1982       19     0.000698     0.001489     0.001103 
   1982       20     0.000666     0.001405     0.001045 
   1982       21     0.000626     0.001344     0.000993 
   1982       22     0.000678     0.001541     0.001116 
   1982       23     0.000678     0.001875     0.001286 
   1982       24     0.000777     0.001778     0.001287 
   1982       25     0.000685     0.001646     0.001176 
   1982       26     0.000773     0.001614     0.001204 
   1982       27     0.000710     0.001778     0.001258 
   1982       28     0.000781     0.001642     0.001222 
   1982       29     0.000761     0.001810     0.001300 
   1982       30     0.000923     0.001798     0.001372 
   1982       31     0.000737     0.001989     0.001381 
   1982       32     0.000950     0.001880     0.001430 
   1982       33     0.000940     0.002308     0.001646 
   1982       34     0.001244     0.002284     0.001780 
   1982       35     0.001137     0.002498     0.001838 
   1982       36     0.001219     0.002545     0.001902 
   1982       37     0.001475     0.003175     0.002350 
   1982       38     0.001511     0.002968     0.002261 
   1982       39     0.001663     0.003434     0.002572 
   1982       40     0.001700     0.003649     0.002699 
   1982       41     0.001765     0.003903     0.002858 
   1982       42     0.001958     0.004208     0.003101 
   1982       43     0.002314     0.004687     0.003517 
   1982       44     0.002365     0.005119     0.003764 
   1982       45     0.002795     0.005004     0.003920 
   1982       46     0.003008     0.005639     0.004349 
   1982       47     0.003312     0.006558     0.004983 
   1982       48     0.003284     0.006529     0.004991 
   1982       49     0.003856     0.007316     0.005725 
   1982       50     0.004413     0.007902     0.006354 
   1982       51     0.004887     0.007634     0.006466 
   1982       52     0.005333     0.008905     0.007433 
   1982       53     0.005394     0.009935     0.008091 
   1982       54     0.006106     0.009998     0.008437 
   1982       55     0.006076     0.010278     0.008597 
   1982       56     0.007314     0.012159     0.010232 
   1982       57     0.007977     0.012742     0.010830 
   1982       58     0.009009     0.013752     0.011801 
   1982       59     0.009948     0.015256     0.013047 
   1982       60     0.010264     0.016133     0.013672 
   1982       61     0.011069     0.018401     0.015303 
   1982       62     0.013664     0.020009     0.017300 
   1982       63     0.013936     0.020719     0.017781 
   1982       64     0.015058     0.024984     0.020611 
   1982       65     0.017141     0.025240     0.021641 
   1982       66     0.018943     0.027814     0.023831 
   1982       67     0.019614     0.030063     0.025332 
   1982       68     0.023202     0.032839     0.028460 
   1982       69     0.025088     0.035479     0.030813 
   1982       70     0.029482     0.042552     0.036430 
   1982       71     0.039808     0.058825     0.049074 
   1982       72     0.044233     0.063380     0.053535 
   1982       73     0.051050     0.067591     0.059019 
   1982       74     0.055076     0.078895     0.066363 
   1982       75     0.062953     0.080369     0.071118 
   1982       76     0.067579     0.090627     0.078142 
   1982       77     0.078258     0.094655     0.085670 
   1982       78     0.076284     0.099033     0.086514 
   1982       79     0.086132     0.113508     0.098134 
   1982       80     0.089844     0.108042     0.097461 
   1982       81     0.102644     0.121634     0.110393 
   1982       82     0.097892     0.132209     0.111601 
   1982       83     0.113122     0.140292     0.123558 
   1982       84     0.131802     0.143728     0.136211 
   1982       85     0.149100     0.156016     0.151636 
   1982       86     0.158184     0.196295     0.172103 
   1982       87     0.174169     0.187100     0.178786 
   1982       88     0.173727     0.175093     0.174199 
   1982       89     0.206640     0.212339     0.208538 
   1982       90     0.218413     0.238251     0.225011 
   1982       91     0.215988     0.236177     0.222707 
   1982       92     0.235884     0.210639     0.227874 
   1982       93     0.299853     0.192873     0.265827 
   1982       94     0.254068     0.214312     0.240402 
   1982       95     0.332500     0.315006     0.326408 
   1982       96     0.360810     0.336433     0.352416 
   1982       97     0.391040     0.359004     0.379741 
   1982       98     0.423942     0.382741     0.409057 
   1982       99     0.459656     0.408698     0.440660 
   1982      100     0.496147     0.439706     0.475133 
   1982      101     0.541542     0.474074     0.516029 
   1982      102     0.594952     0.516332     0.563732 
   1982      103     0.672401     0.572885     0.631313 
   1982      104     0.774860     0.649113     0.720885 
   1982      105     0.909677     0.852273     0.885849 
   1982      106     1.369048     1.629139     1.466501 
   1982      107     4.181818     6.000000     4.593750 
   1982      108            .            .            . 
   1982      109            .            .            . 
   1982      110+           .            .            . 
   1983        0     0.006949     0.008372     0.007684 
   1983        1     0.001555     0.001903     0.001735 
   1983        2     0.000972     0.001309     0.001146 
   1983        3     0.000684     0.000860     0.000775 
   1983        4     0.000567     0.000722     0.000647 
   1983        5     0.000482     0.000628     0.000557 
   1983        6     0.000371     0.000517     0.000446 
   1983        7     0.000325     0.000460     0.000394 
   1983        8     0.000278     0.000484     0.000384 
   1983        9     0.000322     0.000467     0.000396 
   1983       10     0.000292     0.000416     0.000356 
   1983       11     0.000303     0.000468     0.000388 
   1983       12     0.000300     0.000539     0.000423 
   1983       13     0.000262     0.000541     0.000406 
   1983       14     0.000383     0.000528     0.000458 
   1983       15     0.000501     0.000908     0.000711 
   1983       16     0.000445     0.001166     0.000816 
   1983       17     0.000505     0.001188     0.000855 
   1983       18     0.000476     0.001494     0.000999 
   1983       19     0.000554     0.001659     0.001121 
   1983       20     0.000631     0.001385     0.001017 
   1983       21     0.000659     0.001306     0.000990 
   1983       22     0.000755     0.001485     0.001128 
   1983       23     0.000738     0.001639     0.001196 
   1983       24     0.000677     0.001788     0.001241 
   1983       25     0.000717     0.001636     0.001185 
   1983       26     0.000836     0.001723     0.001289 
   1983       27     0.000842     0.001746     0.001305 
   1983       28     0.000792     0.001648     0.001231 
   1983       29     0.000743     0.001931     0.001352 
   1983       30     0.000758     0.001641     0.001211 
   1983       31     0.000787     0.002025     0.001422 
   1983       32     0.000845     0.002022     0.001450 
   1983       33     0.000818     0.001985     0.001420 
   1983       34     0.000983     0.002270     0.001647 
   1983       35     0.001090     0.002390     0.001760 
   1983       36     0.001238     0.002639     0.001960 
   1983       37     0.001435     0.002898     0.002188 
   1983       38     0.001405     0.002830     0.002138 
   1983       39     0.001774     0.003184     0.002499 
   1983       40     0.001590     0.003304     0.002470 
   1983       41     0.001970     0.003709     0.002861 
   1983       42     0.002097     0.004070     0.003105 
   1983       43     0.001964     0.004264     0.003131 
   1983       44     0.002345     0.004973     0.003676 
   1983       45     0.003077     0.005336     0.004223 
   1983       46     0.002914     0.006008     0.004487 
   1983       47     0.003469     0.006160     0.004839 
   1983       48     0.003543     0.006607     0.005118 
   1983       49     0.003832     0.007149     0.005574 
   1983       50     0.004275     0.007484     0.006005 
   1983       51     0.004519     0.007958     0.006429 
   1983       52     0.005058     0.008408     0.006981 
   1983       53     0.005057     0.008599     0.007135 
   1983       54     0.006013     0.009905     0.008320 
   1983       55     0.006683     0.011093     0.009319 
   1983       56     0.007351     0.011412     0.009783 
   1983       57     0.007830     0.012806     0.010821 
   1983       58     0.009239     0.012672     0.011291 
   1983       59     0.010353     0.016467     0.013946 
   1983       60     0.010680     0.017973     0.014927 
   1983       61     0.012177     0.018788     0.016005 
   1983       62     0.012238     0.020081     0.016754 
   1983       63     0.013923     0.021532     0.018271 
   1983       64     0.015166     0.023955     0.020133 
   1983       65     0.016619     0.027177     0.022502 
   1983       66     0.019199     0.028945     0.024591 
   1983       67     0.021387     0.030786     0.026540 
   1983       68     0.023738     0.034161     0.029410 
   1983       69     0.025952     0.035408     0.031081 
   1983       70     0.028243     0.040453     0.034926 
   1983       71     0.031150     0.046800     0.039413 
   1983       72     0.044316     0.067047     0.055311 
   1983       73     0.051328     0.068418     0.059574 
   1983       74     0.058555     0.077439     0.067587 
   1983       75     0.061079     0.084048     0.071866 
   1983       76     0.068862     0.092923     0.080030 
   1983       77     0.080214     0.102789     0.090458 
   1983       78     0.087793     0.110515     0.097965 
   1983       79     0.091764     0.120453     0.104506 
   1983       80     0.089927     0.115785     0.100978 
   1983       81     0.097009     0.121380     0.107077 
   1983       82     0.119019     0.130272     0.123550 
   1983       83     0.121848     0.158904     0.136416 
   1983       84     0.140323     0.169043     0.151169 
   1983       85     0.160663     0.167450     0.163147 
   1983       86     0.171110     0.196199     0.180203 
   1983       87     0.170899     0.193499     0.179024 
   1983       88     0.191150     0.221480     0.201866 
   1983       89     0.190733     0.220502     0.200904 
   1983       90     0.206790     0.209137     0.207562 
   1983       91     0.246662     0.242896     0.245417 
   1983       92     0.248249     0.245778     0.247423 
   1983       93     0.277860     0.233820     0.263527 
   1983       94     0.283585     0.205222     0.257552 
   1983       95     0.338637     0.336132     0.337753 
   1983       96     0.365718     0.357149     0.362709 
   1983       97     0.395050     0.379522     0.389631 
   1983       98     0.426167     0.402574     0.417693 
   1983       99     0.460310     0.426804     0.447911 
   1983      100     0.497676     0.453835     0.480843 
   1983      101     0.536068     0.487895     0.517519 
   1983      102     0.588373     0.527413     0.564404 
   1983      103     0.658745     0.579805     0.625867 
   1983      104     0.787370     0.659962     0.731343 
   1983      105     1.001030     0.792056     0.903120 
   1983      106     1.402410     1.459459     1.426160 
   1983      107     6.000000            .     6.000000 
   1983      108            .            .            . 
   1983      109            .            .            . 
   1983      110+           .            .            . 
   1984        0     0.006598     0.007325     0.006974 
   1984        1     0.001439     0.001810     0.001631 
   1984        2     0.000907     0.001144     0.001029 
   1984        3     0.000630     0.000791     0.000713 
   1984        4     0.000423     0.000711     0.000572 
   1984        5     0.000397     0.000512     0.000456 
   1984        6     0.000358     0.000502     0.000432 
   1984        7     0.000290     0.000522     0.000410 
   1984        8     0.000378     0.000445     0.000413 
   1984        9     0.000318     0.000533     0.000428 
   1984       10     0.000293     0.000375     0.000335 
   1984       11     0.000252     0.000471     0.000364 
   1984       12     0.000258     0.000419     0.000341 
   1984       13     0.000289     0.000461     0.000378 
   1984       14     0.000230     0.000474     0.000356 
   1984       15     0.000298     0.000596     0.000452 
   1984       16     0.000436     0.000890     0.000671 
   1984       17     0.000547     0.001220     0.000893 
   1984       18     0.000536     0.001457     0.001009 
   1984       19     0.000508     0.001526     0.001031 
   1984       20     0.000566     0.001266     0.000925 
   1984       21     0.000688     0.001376     0.001041 
   1984       22     0.000672     0.001494     0.001093 
   1984       23     0.000683     0.001544     0.001123 
   1984       24     0.000691     0.001704     0.001206 
   1984       25     0.000759     0.001644     0.001209 
   1984       26     0.000700     0.001697     0.001208 
   1984       27     0.000617     0.001617     0.001127 
   1984       28     0.000721     0.001538     0.001140 
   1984       29     0.000773     0.001672     0.001234 
   1984       30     0.000824     0.001715     0.001280 
   1984       31     0.000944     0.001962     0.001466 
   1984       32     0.000716     0.002029     0.001390 
   1984       33     0.000921     0.002137     0.001546 
   1984       34     0.000851     0.002161     0.001526 
   1984       35     0.001208     0.002464     0.001856 
   1984       36     0.001337     0.002682     0.002030 
   1984       37     0.001329     0.002999     0.002188 
   1984       38     0.001261     0.003254     0.002285 
   1984       39     0.001396     0.003121     0.002282 
   1984       40     0.001464     0.003670     0.002597 
   1984       41     0.001730     0.004140     0.002965 
   1984       42     0.001853     0.004014     0.002958 
   1984       43     0.002355     0.004438     0.003417 
   1984       44     0.002292     0.004786     0.003555 
   1984       45     0.002457     0.005390     0.003941 
   1984       46     0.002861     0.005630     0.004264 
   1984       47     0.003379     0.006456     0.004940 
   1984       48     0.003357     0.006373     0.004890 
   1984       49     0.003777     0.007146     0.005506 
   1984       50     0.003312     0.007173     0.005335 
   1984       51     0.004281     0.008193     0.006386 
   1984       52     0.004953     0.008245     0.006778 
   1984       53     0.005174     0.008780     0.007240 
   1984       54     0.005953     0.009789     0.008199 
   1984       55     0.006816     0.010850     0.009202 
   1984       56     0.006726     0.011330     0.009473 
   1984       57     0.007685     0.011357     0.009880 
   1984       58     0.008675     0.013381     0.011498 
   1984       59     0.009288     0.014755     0.012549 
   1984       60     0.010205     0.016515     0.013905 
   1984       61     0.011215     0.018399     0.015388 
   1984       62     0.012127     0.019110     0.016159 
   1984       63     0.013144     0.020331     0.017270 
   1984       64     0.015321     0.023341     0.019889 
   1984       65     0.016279     0.025392     0.021409 
   1984       66     0.018672     0.027702     0.023683 
   1984       67     0.020027     0.028830     0.024875 
   1984       68     0.024266     0.031219     0.028060 
   1984       69     0.024308     0.033893     0.029498 
   1984       70     0.026977     0.038864     0.033383 
   1984       71     0.029310     0.040845     0.035578 
   1984       72     0.035505     0.049670     0.042930 
