Japan, Death rates (period 1x1)     Last modified: 12-Mar-2014, MPv5 (May07)

   Year      Age       Female       Male         Total
   1977       50     0.003085     0.005623     0.004332 
   1977       51     0.003353     0.006127     0.004700 
   1977       52     0.003577     0.006360     0.004901 
   1977       53     0.003901     0.007002     0.005323 
   1977       54     0.004040     0.007375     0.005508 
   1977       55     0.004434     0.008325     0.006109 
   1977       56     0.005029     0.008954     0.006714 
   1977       57     0.005484     0.009728     0.007324 
   1977       58     0.005762     0.010736     0.007946 
   1977       59     0.006254     0.011812     0.008712 
   1977       60     0.007198     0.012976     0.009768 
   1977       61     0.007807     0.014622     0.010856 
   1977       62     0.008815     0.016124     0.012097 
   1977       63     0.009547     0.017639     0.013178 
   1977       64     0.010486     0.019878     0.014686 
   1977       65     0.011947     0.021420     0.016174 
   1977       66     0.013426     0.024293     0.018283 
   1977       67     0.015124     0.026655     0.020287 
   1977       68     0.016934     0.031449     0.023450 
   1977       69     0.019486     0.033853     0.025949 
   1977       70     0.022101     0.038782     0.029604 
   1977       71     0.023425     0.041440     0.031479 
   1977       72     0.027373     0.046609     0.035909 
   1977       73     0.031200     0.051640     0.040213 
   1977       74     0.035680     0.058607     0.045663 
   1977       75     0.041006     0.064906     0.051276 
   1977       76     0.046146     0.071892     0.057065 
   1977       77     0.052278     0.079515     0.063689 
   1977       78     0.058317     0.085805     0.069652 
   1977       79     0.068244     0.098989     0.080660 
   1977       80     0.073684     0.105441     0.086242 
   1977       81     0.089901     0.119286     0.101318 
   1977       82     0.096863     0.131676     0.110162 
   1977       83     0.107658     0.144238     0.121216 
   1977       84     0.122197     0.159616     0.135631 
   1977       85     0.139792     0.174406     0.151880 
   1977       86     0.152496     0.184606     0.163454 
   1977       87     0.172399     0.210476     0.184935 
   1977       88     0.190962     0.225899     0.201977 
   1977       89     0.205816     0.248965     0.218941 
   1977       90     0.227644     0.271074     0.240097 
   1977       91     0.242147     0.280999     0.252869 
   1977       92     0.281244     0.310583     0.289085 
   1977       93     0.298796     0.333205     0.307544 
   1977       94     0.323007     0.351277     0.329777 
   1977       95     0.329430     0.387883     0.343066 
   1977       96     0.374192     0.399996     0.380011 
   1977       97     0.406082     0.434277     0.412248 
   1977       98     0.417672     0.426891     0.419641 
   1977       99     0.443263     0.561440     0.466642 
   1977      100     0.501796     0.561990     0.511619 
   1977      101     0.502255     0.608123     0.517776 
   1977      102     0.573427     0.413793     0.546512 
   1977      103     0.490385     0.763636     0.547529 
   1977      104     0.476190     0.972973     0.588957 
   1977      105     0.545455     0.947368     0.648649 
   1977      106     0.774194     0.000000     0.648649 
   1977      107     0.375000     0.000000     0.272727 
   1977      108     4.000000     0.000000     2.666667 
   1977      109            .     0.000000     0.000000 
   1977      110+           .     0.000000     0.000000 
   1978        0     0.007317     0.009309     0.008341 
   1978        1     0.001057     0.001236     0.001149 
   1978        2     0.000574     0.000748     0.000663 
   1978        3     0.000448     0.000662     0.000558 
   1978        4     0.000368     0.000555     0.000464 
   1978        5     0.000279     0.000462     0.000373 
   1978        6     0.000259     0.000460     0.000362 
   1978        7     0.000226     0.000368     0.000299 
   1978        8     0.000164     0.000338     0.000254 
   1978        9     0.000176     0.000283     0.000231 
   1978       10     0.000174     0.000235     0.000205 
   1978       11     0.000139     0.000198     0.000169 
   1978       12     0.000172     0.000238     0.000206 
   1978       13     0.000168     0.000265     0.000217 
   1978       14     0.000167     0.000313     0.000242 
   1978       15     0.000172     0.000419     0.000298 
   1978       16     0.000278     0.000789     0.000539 
   1978       17     0.000286     0.000914     0.000606 
   1978       18     0.000353     0.000923     0.000643 
   1978       19     0.000366     0.001029     0.000702 
   1978       20     0.000415     0.000936     0.000679 
   1978       21     0.000389     0.000910     0.000652 
   1978       22     0.000412     0.000886     0.000651 
   1978       23     0.000423     0.000939     0.000683 
   1978       24     0.000451     0.000911     0.000682 
   1978       25     0.000504     0.000961     0.000733 
   1978       26     0.000515     0.000909     0.000713 
   1978       27     0.000541     0.000864     0.000703 
   1978       28     0.000562     0.000900     0.000732 
   1978       29     0.000584     0.000967     0.000777 
   1978       30     0.000630     0.001003     0.000818 
   1978       31     0.000700     0.001114     0.000909 
   1978       32     0.000592     0.001018     0.000806 
   1978       33     0.000702     0.001248     0.000975 
   1978       34     0.000806     0.001350     0.001077 
   1978       35     0.000813     0.001378     0.001095 
   1978       36     0.000904     0.001517     0.001211 
   1978       37     0.000957     0.001603     0.001280 
   1978       38     0.001031     0.001859     0.001445 
   1978       39     0.001111     0.001932     0.001521 
   1978       40     0.001190     0.002322     0.001755 
   1978       41     0.001297     0.002366     0.001831 
   1978       42     0.001443     0.002804     0.002124 
   1978       43     0.001569     0.003169     0.002369 
   1978       44     0.001694     0.003469     0.002581 
   1978       45     0.001855     0.003685     0.002770 
   1978       46     0.002050     0.004025     0.003038 
   1978       47     0.002211     0.004608     0.003409 
   1978       48     0.002439     0.004776     0.003604 
   1978       49     0.002637     0.005171     0.003897 
   1978       50     0.002763     0.005446     0.004091 
   1978       51     0.003175     0.005847     0.004487 
   1978       52     0.003405     0.006473     0.004893 
   1978       53     0.003659     0.006790     0.005146 
   1978       54     0.004049     0.007427     0.005595 
   1978       55     0.004341     0.008047     0.005968 
   1978       56     0.004793     0.008877     0.006547 
   1978       57     0.005145     0.009478     0.007000 
   1978       58     0.005819     0.010832     0.007986 
   1978       59     0.005999     0.011614     0.008457 
   1978       60     0.006956     0.012743     0.009507 
   1978       61     0.007490     0.013857     0.010312 
   1978       62     0.008316     0.015428     0.011486 
   1978       63     0.009075     0.017074     0.012651 
   1978       64     0.009960     0.018861     0.013934 
   1978       65     0.011565     0.021265     0.015880 
   1978       66     0.013081     0.023722     0.017803 
   1978       67     0.014566     0.026093     0.019686 
   1978       68     0.015655     0.029846     0.021962 
   1978       69     0.017979     0.033026     0.024677 
   1978       70     0.021035     0.037116     0.028207 
   1978       71     0.023987     0.041562     0.031817 
   1978       72     0.027403     0.044249     0.034859 
   1978       73     0.029878     0.050638     0.038990 
   1978       74     0.033730     0.056873     0.043807 
   1978       75     0.039504     0.063381     0.049762 
   1978       76     0.045642     0.071286     0.056504 
   1978       77     0.049932     0.077378     0.061393 
   1978       78     0.057165     0.088382     0.070024 
   1978       79     0.064820     0.094694     0.076916 
   1978       80     0.074331     0.105545     0.086638 
   1978       81     0.081231     0.115205     0.094410 
   1978       82     0.095925     0.130835     0.109211 
   1978       83     0.107432     0.139674     0.119483 
   1978       84     0.121105     0.153531     0.132873 
   1978       85     0.130605     0.172960     0.145446 
   1978       86     0.147138     0.190186     0.161794 
   1978       87     0.167475     0.199630     0.178195 
   1978       88     0.181065     0.229110     0.196459 
   1978       89     0.205755     0.245281     0.217874 
   1978       90     0.225829     0.269068     0.238580 
   1978       91     0.258029     0.291998     0.267490 
   1978       92     0.257927     0.297317     0.268509 
   1978       93     0.298164     0.339548     0.308939 
   1978       94     0.333376     0.332390     0.333132 
   1978       95     0.339383     0.383627     0.349763 
   1978       96     0.366640     0.415575     0.377696 
   1978       97     0.367054     0.426045     0.379847 
   1978       98     0.404475     0.472985     0.418696 
   1978       99     0.416151     0.412773     0.415423 
   1978      100     0.508578     0.561632     0.518324 
   1978      101     0.504109     0.600467     0.518961 
   1978      102     0.416348     0.804878     0.465817 
   1978      103     0.604839     0.533333     0.593857 
   1978      104     0.655462     0.571429     0.642857 
   1978      105     0.947368     0.666667     0.880000 
   1978      106     0.375000     0.600000     0.428571 
   1978      107     0.666667     1.200000     0.782609 
   1978      108     0.000000     6.000000     0.857143 
   1978      109            .     0.000000     0.000000 
   1978      110+           .     0.000000     0.000000 
   1979        0     0.006860     0.008660     0.007785 
   1979        1     0.000977     0.001181     0.001082 
   1979        2     0.000553     0.000710     0.000633 
   1979        3     0.000394     0.000584     0.000492 
   1979        4     0.000352     0.000489     0.000422 
   1979        5     0.000271     0.000455     0.000366 
   1979        6     0.000224     0.000435     0.000332 
   1979        7     0.000216     0.000351     0.000285 
   1979        8     0.000157     0.000261     0.000210 
   1979        9     0.000162     0.000229     0.000197 
   1979       10     0.000138     0.000201     0.000170 
   1979       11     0.000139     0.000225     0.000183 
   1979       12     0.000155     0.000215     0.000186 
   1979       13     0.000164     0.000240     0.000203 
   1979       14     0.000151     0.000294     0.000224 
   1979       15     0.000193     0.000384     0.000291 
   1979       16     0.000247     0.000765     0.000511 
   1979       17     0.000313     0.000884     0.000604 
   1979       18     0.000302     0.000923     0.000618 
   1979       19     0.000314     0.000938     0.000631 
   1979       20     0.000410     0.000895     0.000656 
   1979       21     0.000394     0.000908     0.000654 
   1979       22     0.000396     0.000883     0.000642 
   1979       23     0.000384     0.000848     0.000618 
   1979       24     0.000453     0.000874     0.000665 
   1979       25     0.000447     0.000892     0.000671 
   1979       26     0.000491     0.000902     0.000697 
   1979       27     0.000488     0.000908     0.000699 
   1979       28     0.000495     0.000871     0.000684 
   1979       29     0.000541     0.000936     0.000740 
   1979       30     0.000516     0.000965     0.000742 
   1979       31     0.000636     0.000949     0.000793 
   1979       32     0.000688     0.001117     0.000904 
   1979       33     0.000633     0.001113     0.000874 
   1979       34     0.000765     0.001263     0.001014 
   1979       35     0.000823     0.001406     0.001114 
   1979       36     0.000802     0.001392     0.001097 
   1979       37     0.000916     0.001635     0.001276 
   1979       38     0.001024     0.001768     0.001396 
   1979       39     0.001096     0.001796     0.001446 
   1979       40     0.001131     0.002049     0.001589 
   1979       41     0.001365     0.002300     0.001831 
   1979       42     0.001327     0.002498     0.001912 
   1979       43     0.001522     0.002966     0.002244 
   1979       44     0.001655     0.003293     0.002473 
   1979       45     0.001779     0.003620     0.002698 
   1979       46     0.002019     0.004185     0.003101 
   1979       47     0.002187     0.004605     0.003395 
   1979       48     0.002526     0.004910     0.003715 
   1979       49     0.002539     0.005122     0.003825 
   1979       50     0.002870     0.005465     0.004158 
   1979       51     0.002964     0.005811     0.004370 
   1979       52     0.003347     0.006350     0.004818 
   1979       53     0.003517     0.006895     0.005152 
   1979       54     0.003815     0.007207     0.005423 
   1979       55     0.004149     0.008019     0.005916 
   1979       56     0.004443     0.008495     0.006218 
   1979       57     0.004988     0.009410     0.006882 
   1979       58     0.005359     0.010181     0.007417 
   1979       59     0.006159     0.011584     0.008497 
   1979       60     0.006342     0.012017     0.008819 
   1979       61     0.007296     0.013656     0.010090 
   1979       62     0.007795     0.014988     0.010972 
   1979       63     0.008676     0.016556     0.012173 
   1979       64     0.009595     0.017885     0.013283 
   1979       65     0.010759     0.020516     0.015092 
   1979       66     0.011557     0.022410     0.016357 
   1979       67     0.013725     0.024848     0.018632 
   1979       68     0.015145     0.028198     0.020901 
   1979       69     0.016989     0.031348     0.023319 
   1979       70     0.019718     0.035723     0.026781 
   1979       71     0.022904     0.039176     0.030095 
   1979       72     0.025536     0.045266     0.034239 
   1979       73     0.027322     0.047574     0.036189 
   1979       74     0.032713     0.054390     0.042110 
   1979       75     0.035891     0.059973     0.046238 
   1979       76     0.042283     0.068107     0.053218 
   1979       77     0.048116     0.074603     0.059166 
   1979       78     0.054495     0.082588     0.066030 
   1979       79     0.061963     0.092990     0.074517 
   1979       80     0.068769     0.098015     0.080393 
   1979       81     0.079313     0.111506     0.091766 
   1979       82     0.087894     0.122292     0.100962 
   1979       83     0.104035     0.136678     0.116193 
   1979       84     0.113342     0.151526     0.127320 
   1979       85     0.127805     0.159548     0.139062 
   1979       86     0.138692     0.177035     0.151786 
   1979       87     0.158280     0.196287     0.170895 
   1979       88     0.172211     0.206163     0.183254 
   1979       89     0.193898     0.232881     0.206054 
   1979       90     0.208450     0.248443     0.220358 
   1979       91     0.231279     0.276864     0.244318 
   1979       92     0.261516     0.298672     0.271595 
   1979       93     0.273561     0.304611     0.281698 
   1979       94     0.306019     0.343461     0.315479 
   1979       95     0.320535     0.343446     0.326093 
   1979       96     0.352093     0.407698     0.364710 
   1979       97     0.391808     0.373787     0.387764 
   1979       98     0.400846     0.446952     0.410418 
   1979       99     0.434881     0.528622     0.453426 
   1979      100     0.430133     0.567954     0.458392 
   1979      101     0.419520     0.337628     0.404727 
   1979      102     0.578014     0.534653     0.571965 
   1979      103     0.581250     1.200000     0.642254 
   1979      104     0.448980     0.571429     0.464286 
   1979      105     0.654545     1.333333     0.750000 
   1979      106     0.750000     0.000000     0.585366 
   1979      107     0.000000     0.857143     0.272727 
   1979      108     0.000000            .     0.000000 
   1979      109     6.000000            .     6.000000 
   1979      110+           .     0.750000     0.750000 
   1980        0     0.006538     0.008222     0.007403 
   1980        1     0.000974     0.001105     0.001041 
   1980        2     0.000505     0.000752     0.000632 
   1980        3     0.000426     0.000585     0.000508 
   1980        4     0.000323     0.000503     0.000416 
   1980        5     0.000272     0.000438     0.000357 
   1980        6     0.000254     0.000386     0.000322 
   1980        7     0.000210     0.000356     0.000285 
   1980        8     0.000167     0.000295     0.000233 
   1980        9     0.000155     0.000239     0.000198 
   1980       10     0.000144     0.000206     0.000175 
   1980       11     0.000142     0.000197     0.000170 
   1980       12     0.000116     0.000224     0.000171 
   1980       13     0.000142     0.000232     0.000188 
   1980       14     0.000144     0.000274     0.000211 
   1980       15     0.000193     0.000382     0.000290 
   1980       16     0.000240     0.000751     0.000502 
   1980       17     0.000301     0.000765     0.000538 
   1980       18     0.000306     0.000824     0.000570 
   1980       19     0.000319     0.000883     0.000606 
   1980       20     0.000358     0.000909     0.000638 
   1980       21     0.000379     0.000868     0.000626 
   1980       22     0.000376     0.000859     0.000620 
   1980       23     0.000350     0.000853     0.000603 
   1980       24     0.000384     0.000839     0.000613 
   1980       25     0.000422     0.000861     0.000643 
   1980       26     0.000485     0.000843     0.000665 
   1980       27     0.000493     0.000880     0.000687 
   1980       28     0.000497     0.000928     0.000714 
   1980       29     0.000495     0.000938     0.000717 
   1980       30     0.000559     0.000899     0.000730 
   1980       31     0.000560     0.001040     0.000802 
   1980       32     0.000636     0.001065     0.000852 
   1980       33     0.000681     0.001147     0.000916 
   1980       34     0.000664     0.001102     0.000884 
   1980       35     0.000776     0.001311     0.001043 
   1980       36     0.000853     0.001507     0.001179 
   1980       37     0.000836     0.001535     0.001185 
   1980       38     0.000991     0.001787     0.001389 
   1980       39     0.001065     0.001810     0.001438 
   1980       40     0.001125     0.002091     0.001607 
   1980       41     0.001206     0.002166     0.001685 
   1980       42     0.001264     0.002555     0.001908 
   1980       43     0.001504     0.002747     0.002125 
   1980       44     0.001632     0.003105     0.002368 
   1980       45     0.001713     0.003490     0.002600 
   1980       46     0.001896     0.003968     0.002929 
   1980       47     0.002154     0.004530     0.003339 
   1980       48     0.002321     0.004884     0.003600 
   1980       49     0.002540     0.005184     0.003857 
   1980       50     0.002720     0.005465     0.004084 
   1980       51     0.003165     0.005937     0.004538 
   1980       52     0.003269     0.006205     0.004716 
   1980       53     0.003430     0.007007     0.005179 
   1980       54     0.003791     0.007451     0.005559 
   1980       55     0.003945     0.007989     0.005857 
   1980       56     0.004688     0.008556     0.006450 
   1980       57     0.004960     0.009288     0.006851 
   1980       58     0.005153     0.010347     0.007370 
   1980       59     0.005804     0.011085     0.008050 
   1980       60     0.006498     0.012905     0.009249 
   1980       61     0.007178     0.013501     0.009927 
   1980       62     0.007967     0.014997     0.011043 
   1980       63     0.008564     0.016333     0.011980 
   1980       64     0.009713     0.018611     0.013644 
   1980       65     0.010595     0.020596     0.015021 
   1980       66     0.012154     0.022204     0.016590 
   1980       67     0.012995     0.024948     0.018250 
   1980       68     0.014946     0.028459     0.020865 
   1980       69     0.017321     0.031709     0.023615 
   1980       70     0.019474     0.035522     0.026487 
   1980       71     0.022268     0.039810     0.029938 
   1980       72     0.025583     0.044425     0.033824 
   1980       73     0.028802     0.050283     0.038171 
   1980       74     0.031808     0.053751     0.041298 
   1980       75     0.037329     0.062842     0.048240 
   1980       76     0.041684     0.067281     0.052520 
   1980       77     0.048392     0.077815     0.060658 
   1980       78     0.054829     0.086657     0.067879 
   1980       79     0.061175     0.093446     0.074186 
   1980       80     0.073125     0.105756     0.086213 
   1980       81     0.078165     0.114155     0.092187 
   1980       82     0.092579     0.130221     0.106829 
   1980       83     0.099860     0.137786     0.113959 
   1980       84     0.118523     0.151529     0.130538 
   1980       85     0.129873     0.171478     0.144767 
   1980       86     0.145825     0.185295     0.159478 
   1980       87     0.161664     0.201228     0.174834 
   1980       88     0.183609     0.225481     0.197159 
   1980       89     0.202272     0.237680     0.213525 
   1980       90     0.227195     0.273362     0.241194 
   1980       91     0.251526     0.295137     0.264074 
   1980       92     0.274910     0.314752     0.285974 
   1980       93     0.300611     0.331144     0.308719 
   1980       94     0.304567     0.350440     0.316299 
   1980       95     0.345389     0.399186     0.358534 
   1980       96     0.396031     0.381552     0.392624 
   1980       97     0.405538     0.413493     0.407330 
   1980       98     0.417456     0.441960     0.422932 
   1980       99     0.521321     0.524259     0.521904 
   1980      100     0.437230     0.590053     0.465285 
   1980      101     0.535415     0.503223     0.528989 
   1980      102     0.534363     0.607705     0.548114 
   1980      103     0.666667     1.090909     0.713924 
   1980      104     0.561404     1.333333     0.600000 
   1980      105     0.486486     0.000000     0.418605 
   1980      106     0.857143     0.000000     0.731707 
   1980      107     1.000000     0.000000     0.666667 
   1980      108     0.545455     1.500000     0.800000 
   1980      109     1.500000            .     1.500000 
   1980      110+           .     0.000000     0.000000 
   1981        0     0.006303     0.007742     0.007042 
   1981        1     0.000965     0.001128     0.001049 
   1981        2     0.000521     0.000625     0.000574 
   1981        3     0.000410     0.000573     0.000494 
   1981        4     0.000259     0.000404     0.000334 
   1981        5     0.000260     0.000407     0.000335 
   1981        6     0.000225     0.000358     0.000293 
   1981        7     0.000171     0.000375     0.000275 
   1981        8     0.000171     0.000271     0.000223 
   1981        9     0.000134     0.000222     0.000179 
   1981       10     0.000146     0.000224     0.000186 
   1981       11     0.000105     0.000207     0.000157 
   1981       12     0.000123     0.000228     0.000177 
   1981       13     0.000145     0.000269     0.000208 
   1981       14     0.000170     0.000262     0.000217 
   1981       15     0.000209     0.000348     0.000280 
   1981       16     0.000239     0.000702     0.000476 
   1981       17     0.000295     0.000825     0.000566 
   1981       18     0.000332     0.000878     0.000611 
   1981       19     0.000263     0.000881     0.000577 
   1981       20     0.000340     0.000812     0.000580 
   1981       21     0.000311     0.000858     0.000588 
   1981       22     0.000336     0.000842     0.000592 
   1981       23     0.000367     0.000819     0.000595 
   1981       24     0.000409     0.000842     0.000627 
   1981       25     0.000421     0.000811     0.000618 
   1981       26     0.000424     0.000826     0.000626 
   1981       27     0.000447     0.000854     0.000652 
   1981       28     0.000493     0.000821     0.000658 
   1981       29     0.000500     0.000896     0.000699 
   1981       30     0.000538     0.000939     0.000740 
   1981       31     0.000556     0.000922     0.000740 
   1981       32     0.000596     0.001005     0.000802 
   1981       33     0.000643     0.001093     0.000869 
   1981       34     0.000747     0.001198     0.000974 
   1981       35     0.000692     0.001123     0.000908 
   1981       36     0.000798     0.001288     0.001043 
   1981       37     0.000914     0.001537     0.001225 
   1981       38     0.000916     0.001705     0.001310 
   1981       39     0.000991     0.001845     0.001418 
   1981       40     0.001128     0.001990     0.001558 
   1981       41     0.001189     0.002169     0.001678 
   1981       42     0.001214     0.002336     0.001773 
   1981       43     0.001399     0.002723     0.002058 
   1981       44     0.001571     0.002897     0.002232 
   1981       45     0.001685     0.003382     0.002532 
   1981       46     0.001822     0.003791     0.002804 
   1981       47     0.002024     0.004123     0.003070 
   1981       48     0.002337     0.004701     0.003515 
   1981       49     0.002406     0.005024     0.003711 
   1981       50     0.002716     0.005560     0.004130 
   1981       51     0.002909     0.005906     0.004396 
   1981       52     0.003238     0.006380     0.004792 
   1981       53     0.003304     0.006969     0.005106 
   1981       54     0.003655     0.007238     0.005403 
   1981       55     0.003858     0.008161     0.005932 
   1981       56     0.004216     0.008695     0.006329 
   1981       57     0.004636     0.009261     0.006738 
   1981       58     0.005173     0.009985     0.007270 
   1981       59     0.005641     0.010708     0.007797 
   1981       60     0.006126     0.011710     0.008493 
   1981       61     0.007089     0.013354     0.009770 
   1981       62     0.007467     0.014119     0.010348 
   1981       63     0.008542     0.015999     0.011791 
   1981       64     0.009128     0.017931     0.012980 
   1981       65     0.010328     0.019768     0.014476 
   1981       66     0.011473     0.021933     0.016076 
   1981       67     0.012695     0.024130     0.017711 
   1981       68     0.014226     0.026302     0.019497 
   1981       69     0.016527     0.030108     0.022429 
   1981       70     0.018439     0.034090     0.025225 
   1981       71     0.021011     0.037495     0.028146 
   1981       72     0.023545     0.042295     0.031659 
   1981       73     0.027682     0.047635     0.036311 
   1981       74     0.031324     0.053967     0.041079 
   1981       75     0.034701     0.057819     0.044565 
   1981       76     0.039928     0.066365     0.051068 
   1981       77     0.045125     0.072231     0.056420 
   1981       78     0.053391     0.081097     0.064749 
   1981       79     0.060318     0.091971     0.073057 
   1981       80     0.068161     0.101764     0.081567 
   1981       81     0.077552     0.113589     0.091706 
   1981       82     0.085842     0.119476     0.098654 
   1981       83     0.099168     0.135063     0.112457 
   1981       84     0.108340     0.148565     0.122946 
   1981       85     0.130770     0.165080     0.142966 
   1981       86     0.143006     0.179935     0.155906 
   1981       87     0.158286     0.192439     0.169813 
   1981       88     0.171498     0.208333     0.183442 
   1981       89     0.194344     0.236745     0.207710 
   1981       90     0.207785     0.261053     0.224226 
   1981       91     0.238803     0.278066     0.250312 
   1981       92     0.260919     0.297924     0.271252 
   1981       93     0.282591     0.314877     0.291314 
   1981       94     0.318617     0.369892     0.331913 
   1981       95     0.322181     0.367562     0.333321 
   1981       96     0.356925     0.396611     0.366321 
   1981       97     0.385133     0.468936     0.404598 
   1981       98     0.467985     0.397527     0.452192 
   1981       99     0.482127     0.499088     0.485874 
   1981      100     0.484403     0.462332     0.480098 
   1981      101     0.483450     0.589142     0.502319 
   1981      102     0.485243     0.452591     0.478335 
   1981      103     0.542714     0.651247     0.561444 
   1981      104     0.346154     0.272727     0.339130 
   1981      105     0.818182     0.000000     0.765957 
   1981      106     0.954545     0.000000     0.750000 
   1981      107     2.307692     0.000000     1.578947 
   1981      108     0.000000     0.000000     0.000000 
   1981      109     0.000000     0.000000     0.000000 
   1981      110+    0.000000     0.000000     0.000000 
   1982        0     0.005815     0.007319     0.006587 
   1982        1     0.000903     0.001021     0.000963 
   1982        2     0.000483     0.000621     0.000554 
   1982        3     0.000318     0.000500     0.000412 
   1982        4     0.000289     0.000405     0.000348 
   1982        5     0.000230     0.000400     0.000317 
   1982        6     0.000212     0.000366     0.000291 
   1982        7     0.000166     0.000287     0.000228 
   1982        8     0.000147     0.000238     0.000194 
   1982        9     0.000160     0.000225     0.000194 
   1982       10     0.000150     0.000199     0.000175 
   1982       11     0.000134     0.000211     0.000173 
   1982       12     0.000128     0.000188     0.000159 
   1982       13     0.000141     0.000214     0.000178 
   1982       14     0.000153     0.000270     0.000213 
   1982       15     0.000161     0.000380     0.000273 
   1982       16     0.000216     0.000718     0.000473 
   1982       17     0.000271     0.000810     0.000547 
   1982       18     0.000302     0.000841     0.000577 
   1982       19     0.000326     0.000892     0.000615 
   1982       20     0.000336     0.000861     0.000603 
   1982       21     0.000334     0.000857     0.000600 
   1982       22     0.000336     0.000795     0.000569 
   1982       23     0.000363     0.000890     0.000629 
   1982       24     0.000349     0.000785     0.000569 
   1982       25     0.000354     0.000829     0.000593 
   1982       26     0.000420     0.000815     0.000619 
   1982       27     0.000444     0.000792     0.000619 
   1982       28     0.000442     0.000858     0.000651 
   1982       29     0.000487     0.000881     0.000685 
   1982       30     0.000515     0.000940     0.000729 
   1982       31     0.000567     0.000944     0.000757 
   1982       32     0.000586     0.000971     0.000780 
   1982       33     0.000637     0.001055     0.000847 
   1982       34     0.000706     0.001118     0.000913 
   1982       35     0.000772     0.001191     0.000983 
   1982       36     0.000702     0.001199     0.000951 
   1982       37     0.000825     0.001411     0.001117 
   1982       38     0.000949     0.001642     0.001295 
   1982       39     0.000959     0.001707     0.001332 
   1982       40     0.001009     0.002097     0.001553 
   1982       41     0.001174     0.002056     0.001614 
   1982       42     0.001230     0.002385     0.001806 
   1982       43     0.001312     0.002330     0.001819 
   1982       44     0.001600     0.002866     0.002230 
   1982       45     0.001626     0.003241     0.002431 
   1982       46     0.001749     0.003715     0.002729 
   1982       47     0.002025     0.004056     0.003036 
   1982       48     0.002160     0.004522     0.003335 
   1982       49     0.002480     0.005041     0.003754 
   1982       50     0.002664     0.005500     0.004075 
   1982       51     0.002877     0.005854     0.004355 
   1982       52     0.002977     0.006337     0.004641 
   1982       53     0.003308     0.006879     0.005071 
   1982       54     0.003393     0.007112     0.005218 
   1982       55     0.003796     0.007906     0.005797 
   1982       56     0.004158     0.008517     0.006253 
   1982       57     0.004479     0.009120     0.006663 
   1982       58     0.004927     0.009655     0.007070 
   1982       59     0.005419     0.010647     0.007690 
   1982       60     0.005947     0.011545     0.008322 
   1982       61     0.006583     0.012530     0.009095 
   1982       62     0.007254     0.013957     0.010111 
   1982       63     0.007840     0.015663     0.011214 
   1982       64     0.009041     0.016804     0.012407 
   1982       65     0.009805     0.018631     0.013648 
   1982       66     0.010990     0.021002     0.015364 
   1982       67     0.011923     0.023386     0.016935 
   1982       68     0.013427     0.025867     0.018847 
   1982       69     0.015258     0.028142     0.020840 
   1982       70     0.017181     0.031777     0.023470 
   1982       71     0.019900     0.036284     0.026936 
   1982       72     0.022071     0.039811     0.029672 
   1982       73     0.025369     0.044899     0.033728 
   1982       74     0.029126     0.050166     0.038115 
   1982       75     0.033777     0.056972     0.043638 
   1982       76     0.036895     0.061862     0.047395 
   1982       77     0.042956     0.070832     0.054517 
   1982       78     0.048755     0.077474     0.060529 
   1982       79     0.055908     0.086901     0.068386 
   1982       80     0.064511     0.095677     0.076922 
   1982       81     0.073725     0.106154     0.086406 
   1982       82     0.083585     0.118955     0.097186 
   1982       83     0.088398     0.125737     0.102314 
   1982       84     0.105552     0.143748     0.119356 
   1982       85     0.114614     0.151571     0.127707 
   1982       86     0.135367     0.168697     0.146946 
   1982       87     0.145984     0.180771     0.157866 
   1982       88     0.163963     0.201343     0.176291 
   1982       89     0.179407     0.221090     0.192543 
   1982       90     0.197284     0.238261     0.209846 
   1982       91     0.212973     0.250463     0.224213 
   1982       92     0.240929     0.286419     0.253880 
   1982       93     0.272040     0.306968     0.281524 
   1982       94     0.289640     0.303862     0.293422 
   1982       95     0.309587     0.362976     0.322984 
   1982       96     0.321174     0.368344     0.332309 
   1982       97     0.356530     0.385126     0.363011 
   1982       98     0.396930     0.413683     0.400837 
   1982       99     0.413030     0.386626     0.407147 
   1982      100     0.404422     0.537451     0.432588 
   1982      101     0.518321     0.353916     0.488378 
   1982      102     0.453301     0.412776     0.445402 
   1982      103     0.509554     0.292612     0.464623 
   1982      104     0.456000     0.576923     0.476821 
   1982      105     0.355932     0.461538     0.366412 
   1982      106     0.750000     0.000000     0.652174 
   1982      107     0.705882     0.000000     0.413793 
   1982      108     0.000000     6.000000     1.500000 
   1982      109     0.000000     3.000000     1.200000 
   1982      110+    4.000000     0.000000     1.333333 
   1983        0     0.005654     0.006833     0.006259 
   1983        1     0.000831     0.000985     0.000910 
   1983        2     0.000458     0.000531     0.000496 
   1983        3     0.000348     0.000430     0.000390 
   1983        4     0.000243     0.000405     0.000326 
   1983        5     0.000238     0.000377     0.000310 
   1983        6     0.000190     0.000324     0.000259 
   1983        7     0.000201     0.000313     0.000259 
   1983        8     0.000165     0.000242     0.000204 
   1983        9     0.000150     0.000229     0.000191 
   1983       10     0.000123     0.000192     0.000158 
   1983       11     0.000133     0.000178     0.000156 
   1983       12     0.000133     0.000172     0.000153 
   1983       13     0.000134     0.000206     0.000171 
   1983       14     0.000141     0.000307     0.000226 
   1983       15     0.000194     0.000359     0.000279 
   1983       16     0.000253     0.000771     0.000518 
   1983       17     0.000298     0.000721     0.000514 
